335
0,3,14 9,2,9 11,2,16 40,8,17 54,6,8 60,4,13 73,7,0 80,10,5 90,9,23 102,3,24 105,6,10 111,4,1 115,3,12 130,8,11 138,10,6 148,5,15 153,4,4 157,4,18 161,8,7 169,8,22 177,6,3 183,5,21 188,2,19 190,8,2 198,2,20 
0,7,15 7,5,14 15,4,21 33,6,13 47,3,22 50,4,0 54,6,5 60,7,20 73,6,7 79,6,24 85,4,12 89,6,16 95,9,18 104,5,1 109,3,11 112,5,2 117,8,3 125,1,6 126,8,10 134,6,4 141,1,23 169,8,8 177,5,19 182,1,17 183,2,9 
0,2,17 2,7,8 17,3,20 21,2,14 23,7,0 35,10,10 47,1,1 53,6,9 63,7,21 79,2,12 90,4,5 95,5,16 116,4,7 132,4,13 171,3,2 175,8,24 183,4,6 188,4,4 192,6,18 198,6,19 204,8,3 212,1,23 217,4,11 221,6,22 227,3,15 
0,9,7 9,5,13 36,9,20 45,10,15 55,4,22 63,2,19 65,9,6 80,2,0 82,10,9 92,6,12 104,4,18 108,6,17 114,1,23 137,2,21 185,6,8 193,6,1 199,5,2 204,2,11 206,1,4 207,10,16 219,3,24 222,1,3 224,5,10 229,5,14 234,4,5 
0,10,20 14,2,11 42,8,23 60,5,8 118,10,12 128,7,3 135,2,18 137,2,9 139,5,21 144,1,1 145,4,0 149,5,10 186,6,22 204,2,2 212,4,14 222,5,24 245,10,5 255,3,6 258,9,13 267,3,7 270,7,17 277,4,4 281,9,16 290,6,15 296,6,19 
0,10,2 10,5,21 15,4,23 19,9,24 28,3,10 31,7,9 38,7,18 45,5,7 54,3,0 57,9,12 67,7,20 74,3,4 77,9,17 86,9,19 95,10,6 105,8,5 113,3,15 116,6,14 122,8,11 130,6,16 136,9,3 145,8,8 153,6,22 159,4,13 163,6,1 
9,8,19 17,1,10 59,9,4 74,4,6 78,7,11 85,4,16 94,3,2 101,9,23 110,1,18 123,5,15 163,7,17 183,4,24 187,9,5 199,10,9 209,6,22 215,5,7 223,5,3 233,4,21 237,4,20 241,3,8 244,6,12 250,3,0 253,5,14 267,5,13 272,6,1 
0,4,6 4,5,9 9,5,10 25,2,4 27,4,12 31,8,16 39,8,1 48,8,14 66,8,22 74,7,23 81,4,2 95,3,19 98,10,7 116,7,15 123,9,13 132,5,17 139,1,5 164,10,0 190,8,3 198,1,21 229,9,8 238,2,24 240,4,11 244,7,18 251,9,20 
0,2,12 10,2,22 12,3,5 15,1,9 33,5,2 38,8,6 46,2,18 55,5,7 68,5,4 73,9,13 98,5,19 103,2,20 153,10,15 202,2,0 216,9,14 244,10,8 266,6,3 272,3,10 277,1,17 278,8,1 286,3,23 290,4,16 294,5,21 299,6,11 305,8,24 
0,6,21 29,7,20 36,9,7 45,3,14 48,7,18 55,2,11 57,2,4 82,10,0 99,2,23 107,4,2 111,3,9 114,1,6 136,10,13 146,2,22 151,10,5 170,4,10 177,10,12 198,6,3 204,8,17 254,4,8 258,5,19 263,7,24 270,9,16 279,3,15 286,9,1 
0,10,4 10,10,17 20,9,20 32,2,19 34,4,3 38,1,0 39,5,21 51,9,13 99,9,22 108,6,14 114,3,16 129,5,18 134,7,7 174,2,2 176,3,9 179,8,15 199,6,1 205,4,10 221,2,11 223,9,12 232,2,5 234,9,23 243,9,24 258,5,8 263,4,6 
0,4,24 7,2,10 19,7,21 26,10,22 38,8,9 56,7,14 78,1,20 79,1,15 128,10,12 147,5,18 170,2,17 172,5,6 217,10,16 227,4,5 231,9,11 240,8,3 248,1,2 249,6,7 263,9,19 272,2,0 274,4,13 278,3,8 281,10,4 295,3,1 298,2,23 
0,9,19 9,5,11 14,10,13 29,3,17 32,7,21 39,10,3 49,7,4 56,6,2 62,1,18 79,5,7 84,5,20 115,6,23 128,6,1 263,7,8 274,2,0 276,7,22 294,9,16 303,2,24 305,4,6 309,5,9 314,5,5 319,2,12 321,7,14 328,6,15 334,1,10 
0,7,16 7,4,24 12,9,14 21,9,18 43,6,4 49,6,6 55,10,23 65,8,7 73,2,19 75,10,22 85,9,15 94,6,21 117,7,2 145,6,3 151,7,11 158,2,17 169,10,1 179,2,5 181,4,8 185,3,13 188,8,9 200,9,20 209,2,10 211,6,12 217,6,0 
